Date,Time,Adj Vol,Open,High,Low,Close
2014-07-09,16:57:00,87510.0,12.35,13.1,12.1,12.85
2014-07-08,16:46:00,69438.0,12.15,12.75,12.1,12.35
2014-07-07,16:44:00,38920.0,11.75,12.2,11.7,12.15
2014-07-03,13:15:00,28869.0,11.9,12.0,11.65,11.8
2014-07-02,16:46:00,33191.0,12.1,12.15,11.8,11.95
2014-07-01,16:57:00,50807.0,12.45,12.5,11.95,12.1
2014-06-30,16:44:00,37523.0,12.65,12.7,12.3,12.45
2014-06-27,16:15:00,34986.0,12.75,12.95,12.5,12.6
2014-06-26,16:31:00,55754.0,12.65,13.1,12.45,12.75
2014-06-25,16:59:00,62759.0,13.05,13.35,12.5,12.65
2014-06-24,16:59:00,63523.0,12.6,13.2,12.45,13.05
2014-06-23,16:59:00,48296.0,12.95,12.95,12.5,12.65
2014-06-20,16:15:00,38645.0,12.8,12.95,12.55,12.9
2014-06-19,16:45:00,51072.0,12.7,12.8,12.45,12.8
2014-06-18,17:00:00,84847.0,13.4,13.5,12.6,12.65
2014-06-17,16:46:00,106803.0,13.0,13.85,12.25,13.45
2014-06-16,16:57:00,67945.0,13.85,14.1,13.0,13.0
2014-06-13,16:15:00,83248.0,14.1,14.3,12.95,13.75
2014-06-12,16:59:00,115818.0,12.45,14.35,12.3,13.15
2014-06-11,16:59:00,74731.0,13.3,13.7,12.05,12.5
2014-06-10,16:58:00,34480.0,12.25,12.4,11.95,12.1
2014-06-09,17:00:00,43661.0,12.0,12.35,11.85,12.2
2014-06-06,16:15:00,61539.0,12.7,12.7,11.95,12.0
2014-06-05,17:00:00,64828.0,13.25,13.3,12.55,12.65
2014-06-04,16:55:00,34889.0,13.3,13.45,13.1,13.2
2014-06-03,17:00:00,31608.0,13.25,13.4,13.2,13.3
2014-06-02,16:42:00,30958.0,13.3,13.5,13.15,13.2
2014-05-30,16:15:00,20815.0,13.35,13.4,13.3,13.35
2014-05-29,16:55:00,33456.0,13.45,13.45,13.25,13.3
2014-05-28,16:57:00,54865.0,13.45,13.7,13.35,13.45
2014-05-27,17:00:00,40014.0,13.65,13.75,13.4,13.45
2014-05-26,11:30:00,1450.0,13.9,13.95,13.6,13.65
2014-05-23,16:15:00,16428.0,14.05,14.05,13.85,13.85
2014-05-22,16:59:00,35056.0,14.05,14.15,13.9,14.05
2014-05-21,16:58:00,53511.0,14.35,14.4,13.95,14.1
2014-05-20,17:00:00,124333.0,14.35,14.6,12.65,14.4
2014-05-19,16:58:00,56029.0,14.65,14.8,13.0,14.35
2014-05-16,16:15:00,79312.0,13.75,15.05,13.3,14.65
2014-05-15,16:59:00,126543.0,14.7,15.25,13.15,14.9
2014-05-14,17:00:00,75711.0,14.75,14.95,13.1,14.75
2014-05-13,16:15:00,26497.0,13.45,13.6,13.3,13.5
2014-05-12,16:57:00,40827.0,14.0,14.05,13.4,13.5
2014-05-09,16:15:00,41382.0,14.45,14.75,14.0,14.05
2014-05-08,16:50:00,47524.0,14.4,14.6,14.1,14.5
2014-05-07,17:00:00,45160.0,14.8,15.0,14.35,14.4
2014-05-06,16:55:00,33900.0,14.6,14.8,14.5,14.8
2014-05-05,16:46:00,37154.0,14.9,15.2,14.55,14.6
2014-05-02,16:15:00,44339.0,14.9,15.05,14.5,14.9
2014-05-01,16:54:00,29206.0,15.05,15.1,14.8,14.85
2014-04-30,17:00:00,42140.0,15.1,15.2,14.85,15.0
2014-04-29,16:52:00,41530.0,15.15,15.25,14.95,15.0
2014-04-28,16:58:00,53097.0,15.6,15.85,15.15,15.25
2014-04-25,16:15:00,57587.0,15.5,16.0,15.5,15.6
2014-04-24,16:58:00,61910.0,15.2,15.65,15.15,15.5
2014-04-23,17:00:00,37852.0,15.25,15.45,15.2,15.25
2014-04-22,16:52:00,38576.0,15.4,15.45,15.1,15.2
2014-04-21,16:58:00,38828.0,15.6,15.6,15.25,15.4
2014-04-17,16:15:00,60160.0,15.95,16.0,15.55,15.55
2014-04-16,16:58:00,79516.0,16.25,16.35,15.8,15.95
2014-04-15,16:46:00,186177.0,16.6,17.35,15.85,16.35
2014-04-14,16:57:00,126618.0,16.7,17.15,16.1,16.2
2014-04-11,16:15:00,149963.0,15.8,17.05,15.5,16.6
2014-04-10,16:57:00,135751.0,15.4,16.3,14.45,16.15
2014-04-09,16:56:00,66002.0,15.8,15.8,14.45,15.4
2014-04-08,16:58:00,49795.0,15.35,15.85,15.05,15.15
2014-04-07,16:56:00,60096.0,14.95,15.75,14.9,15.5
2014-04-04,16:15:00,67961.0,14.4,15.2,14.2,14.85
2014-04-03,16:56:00,29995.0,14.6,14.75,14.4,14.45
2014-04-02,16:52:00,32622.0,14.5,14.75,14.4,14.55
2014-04-01,16:58:00,38803.0,15.05,15.1,14.4,14.5
2014-03-31,17:00:00,42287.0,15.5,15.5,15.0,15.1
2014-03-28,16:15:00,50424.0,15.7,15.85,15.45,15.55
2014-03-27,17:00:00,62057.0,16.05,16.2,15.7,15.7
2014-03-26,16:58:00,60694.0,15.6,16.2,15.5,16.0
2014-03-25,16:57:00,51314.0,15.9,16.0,15.6,15.65
2014-03-24,16:58:00,62754.0,15.9,16.4,15.65,15.9
2014-03-21,16:15:00,63638.0,15.8,16.0,15.5,15.95
2014-03-20,16:50:00,48669.0,16.0,16.15,15.65,15.75
2014-03-19,16:56:00,90796.0,15.55,16.45,15.4,16.0
2014-03-18,16:57:00,77012.0,16.2,16.35,15.5,15.6
2014-03-17,17:00:00,92222.0,17.1,17.55,16.0,16.2
2014-03-14,16:15:00,149052.0,16.65,17.85,16.45,17.1
2014-03-13,16:59:00,139882.0,15.15,16.85,15.1,16.55
2014-03-12,16:50:00,72983.0,15.5,16.5,15.25,15.25
2014-03-11,17:00:00,80104.0,15.95,16.2,14.85,15.5
2014-03-10,16:58:00,42962.0,15.6,15.95,15.15,15.3
2014-03-07,16:15:00,57559.0,15.1,15.65,14.7,15.45
2014-03-06,16:53:00,30692.0,15.05,15.25,14.9,15.05
2014-03-05,16:59:00,43044.0,15.15,15.4,14.95,15.1
2014-03-04,17:00:00,57492.0,15.95,16.0,15.0,15.1
2014-03-03,16:53:00,92764.0,15.9,17.0,15.9,16.55
2014-02-28,16:15:00,66505.0,15.15,15.7,14.8,15.2
2014-02-27,16:51:00,51659.0,15.2,15.55,15.05,15.05
2014-02-26,16:44:00,60446.0,14.75,15.4,14.7,15.3
2014-02-25,16:59:00,45418.0,14.95,15.3,14.8,14.9
2014-02-24,16:50:00,38347.0,15.15,15.15,14.75,14.95
2014-02-21,16:15:00,55201.0,14.8,15.2,14.65,15.15
2014-02-20,16:53:00,62111.0,15.65,15.7,14.9,14.95
2014-02-19,17:00:00,103273.0,14.45,15.65,14.45,15.4
2014-02-18,17:00:00,81819.0,14.6,14.95,14.15,14.45
2014-02-17,11:30:00,1126.0,14.65,14.75,14.1,14.65
2014-02-14,16:15:00,77650.0,14.95,15.05,14.35,14.65
2014-02-13,16:54:00,103129.0,15.1,15.55,14.55,14.55
2014-02-12,16:53:00,92152.0,14.8,15.5,14.65,15.05
2014-02-11,16:48:00,50879.0,15.5,15.55,14.7,15.0
2014-02-10,16:58:00,48429.0,15.6,15.85,15.3,15.6
2014-02-07,16:15:00,101194.0,16.8,17.27,15.15,15.45
2014-02-06,17:00:00,93028.0,19.15,19.2,16.7,16.85
2014-02-05,17:00:00,113038.0,18.7,19.65,18.35,19.18
2014-02-04,17:00:00,115597.0,19.0,19.0,17.9,18.55
2014-02-03,17:00:00,155173.0,17.55,19.2,17.2,19.0
2014-01-31,16:15:00,145337.0,16.5,18.0,16.5,17.6
2014-01-30,17:00:00,103731.0,16.25,16.65,15.47,16.47
2014-01-29,17:00:00,163198.0,14.85,16.55,14.74,16.3
2014-01-28,16:59:00,103887.0,15.95,16.0,14.95,15.16
2014-01-27,16:55:00,189381.0,15.95,16.95,15.05,16.14
2014-01-24,16:15:00,164114.0,14.2,16.2,14.2,16.15
2014-01-23,16:59:00,92469.0,13.88,14.65,13.85,14.18
2014-01-22,16:57:00,56012.0,14.0,14.2,13.8,13.83
2014-01-21,16:56:00,121813.0,14.1,14.35,12.9,14.09
2014-01-20,11:30:00,5162.0,14.2,14.25,13.27,14.07
2014-01-17,16:15:00,108626.0,14.33,14.4,13.15,14.2
2014-01-16,16:59:00,97261.0,14.15,14.42,13.15,14.31
2014-01-15,16:57:00,80009.0,14.14,14.38,12.95,14.15
2014-01-14,16:59:00,66146.0,13.82,13.83,12.99,13.06
2014-01-13,16:59:00,85893.0,13.2,14.1,12.85,13.81
2014-01-10,16:15:00,51868.0,13.59,13.61,13.15,13.25
2014-01-09,16:58:00,45112.0,13.65,13.8,13.5,13.6
2014-01-08,16:54:00,47079.0,13.6,13.8,13.55,13.69
2014-01-07,16:58:00,37345.0,13.9,13.9,13.5,13.6
2014-01-06,16:59:00,50199.0,14.0,14.13,13.7,13.89
2014-01-03,16:15:00,40828.0,14.2,14.35,13.9,14.0
2014-01-02,16:58:00,65130.0,13.8,14.5,13.8,14.15
2013-12-31,16:15:00,41860.0,13.85,14.18,13.65,13.9
2013-12-30,16:54:00,32009.0,13.7,14.0,13.6,13.85
2013-12-27,16:15:00,49585.0,13.4,13.77,13.35,13.7
2013-12-26,16:56:00,44247.0,13.45,13.6,13.3,13.35
2013-12-24,13:15:00,36201.0,13.9,13.9,13.35,13.35
2013-12-23,17:00:00,40157.0,14.35,14.45,13.85,13.85
2013-12-20,16:15:00,51464.0,14.35,14.55,14.19,14.4
2013-12-19,16:55:00,73110.0,14.55,14.65,14.2,14.44
2013-12-18,16:59:00,131183.0,15.4,15.5,14.25,14.45
2013-12-17,17:00:00,136167.0,15.75,15.9,15.25,15.48
2013-12-16,16:59:00,141538.0,15.6,15.85,15.1,15.72
2013-12-13,16:15:00,85442.0,15.56,15.6,15.0,15.5
2013-12-12,17:00:00,165275.0,15.35,15.7,14.6,15.63
2013-12-11,17:00:00,141260.0,14.95,15.6,13.85,15.44
2013-12-10,17:00:00,44595.0,13.8,13.95,13.6,13.91
2013-12-09,16:58:00,40232.0,13.9,13.95,13.7,13.75
2013-12-06,16:15:00,45192.0,14.5,14.5,13.75,13.95
2013-12-05,16:56:00,52823.0,14.3,14.6,14.12,14.53
2013-12-04,17:00:00,83778.0,14.6,15.15,14.14,14.19
2013-12-03,16:53:00,75002.0,14.2,15.02,14.2,14.6
2013-12-02,17:00:00,48124.0,13.95,14.3,13.9,14.25
2013-11-29,13:15:00,20759.0,13.75,14.0,13.6,13.9
2013-11-28,11:30:00,379.0,13.75,13.8,13.6,13.65
2013-11-27,16:59:00,24908.0,13.7,13.85,13.65,13.82
2013-11-26,16:56:00,37561.0,13.6,13.8,13.55,13.75
2013-11-25,16:56:00,34845.0,13.5,13.75,13.4,13.62
2013-11-22,16:15:00,35397.0,13.75,13.8,13.55,13.6
2013-11-21,17:00:00,86249.0,14.15,14.3,13.6,13.75
2013-11-20,17:00:00,110617.0,14.55,14.75,13.95,14.15
2013-11-19,16:59:00,113558.0,14.25,14.73,13.2,14.5
2013-11-18,16:58:00,114188.0,14.41,14.45,12.79,13.25
2013-11-15,16:15:00,90448.0,14.55,14.6,12.9,14.35
2013-11-14,16:58:00,73312.0,14.63,14.75,13.05,13.07
2013-11-13,16:59:00,99502.0,14.81,15.05,13.2,14.62
2013-11-12,16:15:00,36234.0,13.35,13.53,13.22,13.3
2013-11-11,16:58:00,32723.0,13.65,13.75,13.24,13.25
2013-11-08,16:15:00,52615.0,14.24,14.35,13.5,13.55
2013-11-07,17:00:00,50382.0,13.72,14.4,13.48,14.22
2013-11-06,17:00:00,39379.0,13.8,14.05,13.65,13.71
2013-11-05,17:00:00,45574.0,13.92,14.3,13.85,13.98
2013-11-04,16:59:00,36284.0,14.4,14.45,13.85,13.88
2013-11-01,16:15:00,29491.0,14.4,14.7,14.3,14.45
2013-10-31,16:53:00,34554.0,14.61,14.76,14.25,14.43
2013-10-30,16:59:00,51899.0,14.4,14.95,14.35,14.55
2013-10-29,16:58:00,26840.0,14.55,14.68,14.35,14.4
2013-10-28,16:59:00,23386.0,14.45,14.75,14.45,14.63
2013-10-25,16:15:00,24520.0,14.5,14.75,14.44,14.5
2013-10-24,16:15:00,32510.0,14.45,14.8,14.4,14.45
2013-10-23,16:15:00,52482.0,14.95,15.27,14.65,14.65
2013-10-22,16:15:00,54238.0,14.55,14.8,14.2,14.6
2013-10-21,16:15:00,46860.0,14.35,14.8,14.15,14.6
2013-10-18,16:15:00,66782.0,14.45,14.8,14.2,14.3
2013-10-17,16:15:00,94927.0,15.65,15.8,14.5,14.5
2013-10-16,16:15:00,124259.0,17.25,17.27,15.5,15.55
2013-10-15,16:15:00,157358.0,16.65,17.75,15.8,17.35
2013-10-14,16:15:00,144946.0,17.0,17.35,16.38,16.65
2013-10-11,16:15:00,112691.0,16.8,16.85,15.7,16.35
2013-10-10,16:15:00,161290.0,18.65,18.65,16.7,16.85
2013-10-09,16:15:00,190196.0,19.0,19.42,18.15,18.7
2013-10-08,16:15:00,102233.0,18.4,19.83,18.13,19.4
2013-10-07,16:15:00,65190.0,17.5,18.5,17.45,18.5
2013-10-04,16:15:00,59184.0,17.1,17.45,16.7,16.8
2013-10-03,16:15:00,105197.0,16.35,18.0,16.25,17.25
2013-10-02,16:15:00,64755.0,15.75,16.4,15.75,16.35
2013-10-01,16:15:00,55871.0,16.05,16.25,15.4,15.45
2013-09-30,16:15:00,69721.0,16.0,16.45,15.75,16.2
2013-09-27,16:15:00,56268.0,15.0,15.7,14.95,15.5
2013-09-26,16:15:00,40996.0,14.9,15.08,14.75,14.8
2013-09-25,16:15:00,53922.0,15.1,15.32,14.9,15.05
2013-09-24,16:15:00,39674.0,15.35,15.42,14.85,15.05
2013-09-23,16:15:00,45732.0,15.1,15.52,14.9,15.35
2013-09-20,16:15:00,57550.0,14.75,15.1,14.6,14.95
2013-09-19,16:15:00,53713.0,14.6,14.95,14.55,14.7
2013-09-18,16:15:00,88398.0,15.4,15.7,14.65,14.7
2013-09-17,16:15:00,100502.0,15.55,15.6,14.5,15.4
2013-09-16,16:15:00,95506.0,15.2,15.7,14.3,15.6
2013-09-13,16:15:00,90185.0,15.85,16.0,14.7,15.75
2013-09-12,16:15:00,86962.0,15.7,16.0,14.45,15.8
2013-09-11,16:15:00,94408.0,16.3,16.4,14.65,15.75
2013-09-10,16:15:00,54516.0,15.35,15.35,15.1,15.15
2013-09-09,16:15:00,41241.0,16.35,16.4,15.65,15.75
2013-09-06,16:15:00,67764.0,16.3,17.05,15.95,16.5
2013-09-05,16:15:00,37888.0,16.7,16.85,16.25,16.4
2013-09-04,16:15:00,52171.0,16.85,17.03,16.65,16.7
2013-09-03,16:15:00,74376.0,16.95,17.33,16.6,16.8
2013-08-30,16:15:00,58646.0,17.2,18.05,17.15,17.5
2013-08-29,16:15:00,63485.0,16.9,17.5,16.75,17.3
2013-08-28,16:15:00,78122.0,17.15,17.4,16.7,17.35
2013-08-27,16:15:00,96933.0,16.1,17.2,16.1,17.2
2013-08-26,16:15:00,46293.0,15.2,15.85,14.9,15.8
2013-08-23,16:15:00,32074.0,15.4,15.51,15.15,15.19
2013-08-22,16:15:00,67159.0,15.85,15.9,15.4,15.4
2013-08-21,16:15:00,95672.0,15.65,16.25,15.3,16.08
2013-08-20,16:15:00,110715.0,15.8,16.0,14.45,15.65
2013-08-19,16:15:00,96419.0,15.6,15.95,14.49,15.92
2013-08-16,16:15:00,146162.0,15.6,15.75,14.05,15.6
2013-08-15,16:15:00,153610.0,15.35,15.8,13.85,15.7
2013-08-14,16:15:00,86195.0,14.9,15.15,13.0,15.15
2013-08-13,16:15:00,45945.0,13.25,13.55,13.0,13.07
2013-08-12,16:15:00,42627.0,13.75,13.9,13.3,13.35
2013-08-09,16:15:00,40570.0,13.35,13.7,13.14,13.55
2013-08-08,16:15:00,36833.0,13.3,13.65,13.2,13.25
2013-08-07,16:15:00,55348.0,13.55,14.0,13.45,13.55
2013-08-06,16:15:00,47121.0,13.05,13.6,13.05,13.35
2013-08-05,16:15:00,34669.0,13.1,13.25,12.95,13.0
2013-08-02,16:15:00,44123.0,13.55,13.65,13.1,13.1
2013-08-01,16:15:00,63464.0,13.7,13.75,13.45,13.6
2013-07-31,16:15:00,73835.0,14.3,14.45,13.65,13.85
2013-07-30,16:15:00,48435.0,14.55,14.8,14.25,14.25
2013-07-29,16:15:00,35857.0,14.55,14.85,14.45,14.65
2013-07-26,16:15:00,29445.0,14.65,14.95,14.4,14.4
2013-07-25,16:38:00,41316.0,15.0,15.12,14.45,14.47
2013-07-24,16:36:00,57532.0,14.5,15.05,14.43,14.76
2013-07-23,16:36:00,50276.0,14.55,14.93,14.45,14.62
2013-07-22,16:36:00,45216.0,14.0,15.12,14.0,14.67
2013-07-19,16:47:00,51288.0,15.45,15.69,14.85,14.86
2013-07-18,16:47:00,52453.0,15.6,15.64,15.15,15.42
2013-07-17,16:33:00,66193.0,16.1,16.2,15.55,15.55
2013-07-16,16:39:00,110122.0,15.75,16.39,13.95,16.15
2013-07-15,16:43:00,85317.0,16.1,16.1,14.1,15.73
2013-07-12,16:43:00,82457.0,15.9,16.2,14.35,16.17
2013-07-11,16:39:00,113422.0,15.9,16.1,14.25,16.04
2013-07-10,16:57:00,108474.0,16.65,16.65,15.0,16.32
2013-07-09,16:37:00,53397.0,15.25,15.3,14.87,15.08
2013-07-08,16:39:00,67269.0,15.7,15.7,15.25,15.34
2013-07-05,16:43:00,69541.0,16.85,17.1,15.9,15.9
2013-07-03,13:38:00,32140.0,17.9,18.0,17.2,17.21
2013-07-02,16:37:00,46270.0,17.4,17.95,17.05,17.58
2013-07-01,16:42:00,71269.0,17.65,17.8,16.95,17.65
2013-06-28,16:47:00,61237.0,17.95,18.65,17.63,18.03
2013-06-27,16:37:00,63273.0,18.55,18.6,18.0,18.16
2013-06-26,16:43:00,62278.0,19.0,19.35,18.75,18.83
2013-06-25,16:49:00,76528.0,19.65,19.85,19.2,19.42
2013-06-24,16:40:00,108960.0,19.75,20.35,19.35,20.12
2013-06-21,16:16:00,104858.0,19.0,20.07,18.65,19.0
2013-06-20,16:16:00,165827.0,18.05,20.25,18.0,19.55
2013-06-19,16:16:00,107848.0,17.7,17.85,16.75,17.5
2013-06-18,16:16:00,100861.0,17.8,17.88,16.8,17.6
2013-06-17,16:16:00,123551.0,17.9,18.19,16.75,17.8
2013-06-14,16:16:00,144401.0,17.75,18.3,16.85,18.3
2013-06-13,16:16:00,162562.0,18.7,18.71,17.3,17.7
2013-06-12,16:16:00,193909.0,17.2,18.7,16.45,18.55
2013-06-11,16:16:00,83493.0,16.05,17.0,15.95,16.85
2013-06-10,16:16:00,48697.0,15.6,15.85,15.4,15.55
2013-06-07,16:16:00,71190.0,16.6,16.65,15.65,15.75
2013-06-06,16:16:00,107766.0,16.8,18.09,16.35,16.5
2013-06-05,16:16:00,87807.0,16.4,17.05,16.25,17.0
2013-06-04,16:41:00,63326.0,16.0,16.67,15.8,16.09
2013-06-03,16:41:00,103109.0,15.75,16.9,15.7,15.98
2013-05-31,16:36:00,81049.0,15.55,16.15,15.3,16.03
2013-05-30,16:16:00,56314.0,15.25,15.6,15.15,15.35
2013-05-29,16:16:00,74018.0,15.45,15.75,15.2,15.35
2013-05-28,16:16:00,53019.0,15.15,15.35,14.9,15.15
2013-05-24,16:16:00,46981.0,15.65,15.86,15.35,15.5
2013-05-23,16:16:00,84972.0,16.0,16.25,15.44,15.5
2013-05-22,16:16:00,82749.0,15.25,15.7,15.0,15.3
2013-05-21,16:16:00,116943.0,15.15,15.4,13.15,15.4
2013-05-20,16:16:00,96071.0,15.1,15.2,13.15,15.1
2013-05-17,16:16:00,115611.0,15.2,15.25,13.65,15.1
2013-05-16,16:16:00,87594.0,15.1,15.45,13.6,15.35
2013-05-15,16:16:00,94166.0,15.05,15.3,13.6,15.15
2013-05-14,16:16:00,42706.0,13.65,13.85,13.45,13.5
2013-05-13,16:16:00,35533.0,14.05,14.1,13.6,13.6
2013-05-10,16:16:00,49368.0,14.1,14.4,13.8,13.8
2013-05-09,16:16:00,59964.0,14.1,14.55,13.95,14.15
2013-05-08,16:16:00,38362.0,13.9,14.3,13.83,13.95
2013-05-07,16:16:00,37328.0,13.75,14.1,13.67,13.9
2013-05-06,16:16:00,29807.0,14.2,14.3,13.85,13.85
2013-05-03,16:16:00,42547.0,14.6,14.7,14.13,14.2
2013-05-02,16:16:00,48287.0,14.9,15.1,14.5,14.5
2013-05-01,16:16:00,59683.0,14.45,15.3,14.4,15.2
2013-04-30,16:16:00,45342.0,14.7,14.97,14.4,14.4
2013-04-29,16:16:00,39039.0,14.6,14.85,14.45,14.7
2013-04-26,16:16:00,37850.0,14.9,15.22,14.7,14.75
2013-04-25,16:16:00,33495.0,14.5,14.9,14.3,14.85
2013-04-24,16:16:00,42417.0,14.55,14.76,14.4,14.6
2013-04-23,16:16:00,75776.0,15.2,16.05,14.45,14.5
2013-04-22,16:16:00,69913.0,15.6,16.2,15.15,15.25
2013-04-19,16:16:00,82967.0,16.65,17.0,15.55,15.9
2013-04-18,16:16:00,107837.0,16.05,17.4,15.95,17.15
2013-04-17,16:16:00,161585.0,15.15,16.8,15.0,16.4
2013-04-16,16:16:00,182939.0,15.6,15.65,13.9,13.9
2013-04-15,16:16:00,270926.0,14.35,16.7,13.0,16.6
2013-04-12,16:16:00,86443.0,14.65,14.8,13.05,14.15
2013-04-11,16:16:00,85502.0,14.45,14.6,13.1,14.5
2013-04-10,16:16:00,98898.0,14.9,14.93,13.1,14.5
2013-04-09,16:16:00,51192.0,13.65,14.0,13.35,13.55
2013-04-08,16:16:00,48467.0,14.15,14.5,13.6,13.6
2013-04-05,16:16:00,71684.0,14.7,15.35,14.25,14.3
2013-04-04,16:16:00,60722.0,14.35,15.0,14.2,14.2
2013-04-03,16:16:00,74650.0,13.8,14.75,13.75,14.6
2013-04-02,16:16:00,50642.0,14.2,14.25,13.75,13.75
2013-04-01,16:16:00,43856.0,14.25,14.62,14.1,14.35
2013-03-28,16:16:00,35990.0,14.3,14.5,14.15,14.15
2013-03-27,16:15:00,47419.0,14.6,14.8,14.25,14.4
2013-03-26,16:16:00,48018.0,14.55,14.6,14.15,14.2
2013-03-25,16:16:00,86175.0,14.5,15.15,14.17,14.55
2013-03-22,16:16:00,50265.0,14.8,15.13,14.55,14.75
2013-03-21,16:16:00,80744.0,14.6,15.1,14.4,14.9
2013-03-20,16:16:00,95224.0,15.1,15.2,14.35,14.45
2013-03-19,16:16:00,194812.0,15.1,16.15,13.2,15.4
2013-03-18,16:16:00,169760.0,15.25,15.6,13.05,15.4
2013-03-15,16:16:00,83794.0,14.65,14.9,12.5,14.65
2013-03-14,16:16:00,77352.0,14.6,14.84,12.55,14.6
2013-03-13,16:16:00,79033.0,15.0,15.15,13.1,14.7
2013-03-12,16:16:00,47115.0,13.2,13.95,13.05,13.2
2013-03-11,16:16:00,52169.0,13.9,13.95,12.95,12.95
2013-03-08,16:16:00,57684.0,14.1,14.55,13.75,13.75
2013-03-07,16:16:00,38354.0,14.65,14.8,14.15,14.2
2013-03-06,16:16:00,40638.0,14.35,14.98,14.2,14.65
2013-03-05,16:16:00,50985.0,14.85,14.9,14.45,14.5
2013-03-04,16:16:00,60285.0,16.25,16.5,14.95,14.95
2013-03-01,16:16:00,72541.0,16.6,17.25,15.9,16.35
2013-02-28,16:16:00,59421.0,15.3,16.2,15.08,16.1
2013-02-27,16:16:00,85585.0,16.8,17.05,15.1,15.39
2013-02-26,16:16:00,116804.0,17.0,18.05,16.4,17.0
2013-02-25,16:16:00,137823.0,14.55,17.7,14.1,17.6
2013-02-22,16:16:00,42266.0,15.15,15.4,14.8,14.85
2013-02-21,16:16:00,84380.0,15.35,16.05,15.05,15.45
2013-02-20,16:16:00,76460.0,13.95,15.4,13.8,15.35
2013-02-19,16:16:00,62589.0,14.35,14.45,13.8,13.9
2013-02-15,16:16:00,44804.0,14.65,14.85,14.4,14.45
2013-02-14,16:16:00,38333.0,14.9,15.05,14.5,14.5
2013-02-13,16:16:00,47925.0,14.65,15.1,14.59,14.7
2013-02-12,16:16:00,99697.0,14.95,15.0,13.05,14.8
2013-02-11,16:16:00,75364.0,15.05,15.2,13.45,14.95
2013-02-08,16:16:00,68967.0,15.35,15.46,13.8,15.05
2013-02-07,16:16:00,112975.0,15.35,15.98,14.05,15.35
2013-02-06,16:16:00,76471.0,15.6,15.92,14.45,15.35
2013-02-05,16:16:00,41714.0,14.9,15.0,14.1,14.35
2013-02-04,16:16:00,51331.0,14.45,15.35,14.4,15.25
2013-02-01,16:16:00,59691.0,14.75,14.8,13.8,14.25
2013-01-31,16:16:00,44550.0,15.15,15.45,14.8,14.9
2013-01-30,16:16:00,66535.0,14.15,15.25,14.15,15.1
2013-01-29,16:16:00,42373.0,14.7,14.85,13.9,14.05
2013-01-28,16:16:00,36487.0,14.0,14.75,13.95,14.55
2013-01-25,16:16:00,41842.0,13.75,14.35,13.73,14.05
2013-01-24,16:16:00,74278.0,13.9,14.85,13.7,13.9
2013-01-23,16:16:00,46182.0,14.05,14.3,13.65,13.65
2013-01-22,16:16:00,46904.0,14.6,14.9,14.0,14.01
2013-01-18,16:16:00,57124.0,15.6,15.67,14.5,14.6
2013-01-17,16:16:00,37753.0,15.45,15.7,15.15,15.65
2013-01-16,16:16:00,46919.0,16.0,16.0,15.35,15.45
2013-01-15,16:16:00,78554.0,16.1,16.2,13.95,15.8
2013-01-14,16:16:00,80055.0,16.15,16.25,14.2,15.95
2013-01-11,16:16:00,63653.0,16.15,16.4,14.25,16.0
2013-01-10,16:16:00,72269.0,16.3,16.5,14.5,16.1
2013-01-09,16:16:00,71751.0,16.45,16.7,14.55,16.4
2013-01-08,16:16:00,38309.0,14.85,15.15,14.5,14.6
2013-01-07,16:16:00,34569.0,15.4,15.5,14.7,14.7
2013-01-04,16:16:00,44844.0,15.85,15.88,15.05,15.25
2013-01-03,16:15:00,50764.0,15.75,16.0,15.3,15.9
2013-01-02,16:16:00,83800.0,16.8,16.8,15.5,15.55
2012-12-31,16:16:00,77727.0,21.65,21.7,17.6,17.7
2012-12-28,16:16:00,51108.0,19.5,22.4,19.4,22.4
2012-12-27,16:15:00,59640.0,19.35,20.65,19.05,19.1
2012-12-26,16:16:00,32648.0,18.5,19.55,18.45,19.46
2012-12-24,13:16:00,17617.0,18.25,18.65,18.15,18.65
2012-12-21,16:16:00,122660.0,18.1,19.1,18.1,18.2
2012-12-20,16:16:00,42363.0,17.0,17.55,16.8,17.5
2012-12-19,16:16:00,49640.0,16.1,17.1,15.9,17.05
2012-12-18,16:16:00,97619.0,16.4,16.55,15.65,16.15
2012-12-17,16:16:00,71916.0,17.15,17.35,16.4,16.5
2012-12-14,16:16:00,79606.0,17.3,17.5,16.5,17.15
2012-12-13,16:16:00,72569.0,17.1,17.5,15.95,17.35
2012-12-12,16:16:00,67849.0,16.4,17.15,15.45,17.15
2012-12-11,16:15:00,32015.0,15.95,16.01,15.5,15.55
2012-12-10,16:16:00,23419.0,16.05,16.25,15.84,16.0
2012-12-07,16:16:00,36912.0,16.5,16.55,15.7,16.0
2012-12-06,16:16:00,25993.0,16.1,16.5,16.0,16.35
2012-12-05,16:16:00,34446.0,16.3,16.88,16.0,16.05
2012-12-04,16:16:00,37407.0,16.15,16.7,15.98,16.45
2012-12-03,16:16:00,34949.0,15.45,16.4,15.25,16.35
2012-11-30,16:16:00,38813.0,15.25,15.85,15.2,15.5
2012-11-29,16:16:00,35862.0,15.35,15.75,15.2,15.2
2012-11-28,16:16:00,48497.0,16.2,16.7,15.45,15.5
2012-11-27,16:15:00,39216.0,15.65,16.25,15.45,16.1
2012-11-26,16:16:00,38804.0,16.15,16.28,15.55,15.6
